UID,district,block id,cluster id,Student Identifier,school id,subject,class,baseline,1st question Level,1st level score,2nd question Level,2nd level score,3rd question Level,3rd level score,Admin User ID
023667002_2,CHENNAI (EXT. GCC),463,33020300311,23667002,33020300203,Mathematics,3,Malar,Malar,8,,,,,30641358
023669795_3,CHENNAI (EXT. GCC),464,33020400806,23669795,33020400803,Tamil,3,Malar,Malar,8,,,,,30643768
023677360_3,CHENNAI (EXT. GCC),418,33020200809,23677360,33020200803,Tamil,3,Malar,Malar,5,,,,,30641424
023691573_1,CHENNAI (EXT. GCC),465,33020501105,23691573,33020501102,English,3,Malar,Malar,5,,,,,30646039
023693053_2,CHENNAI (EXT. GCC),466,33020601204,23693053,33020601404,Mathematics,2,Arumbu,Arumbu,10,Mottu,8,,,30641499
023702153_3,CHENNAI (EXT. GCC),463,33020100208,23702153,33020100203,Tamil,3,Malar,Malar,10,,,,,30641432
023702163_3,CHENNAI (EXT. GCC),464,33020401405,23702163,33020401404,Tamil,3,Malar,Malar,8,,,,,30641446
023708086_1,CHENNAI (EXT. GCC),463,33020100604,23708086,33020100601,English,3,Malar,Malar,9,,,,,30641296
023715031_2,CHENNAI (EXT. GCC),463,33020100604,23715031,33020100402,Mathematics,3,Malar,Malar,8,,,,,30641296
023720187_3,CHENNAI (EXT. GCC),463,33020100408,23720187,33020100403,Tamil,3,Malar,Malar,8,,,,,30645994
023720254_1,CHENNAI (EXT. GCC),463,33020100408,23720254,33020100403,English,3,Malar,Malar,4,,,,,30645994
023723854_3,CHENNAI (EXT. GCC),463,33020100408,23723854,33020100301,Tamil,3,Malar,Malar,10,,,,,30645994
023724053_2,CHENNAI (EXT. GCC),418,33020600101,23724053,33020600209,Mathematics,3,Malar,Malar,7,,,,,30641451
023724053_3,CHENNAI (EXT. GCC),418,33020600101,23724053,33020600209,Tamil,3,Malar,Malar,8,,,,,30641451
023727167_1,CHENNAI (EXT. GCC),465,33020501402,23727167,33020501104,English,3,Malar,Malar,10,,,,,30641502
023727167_3,CHENNAI (EXT. GCC),465,33020501402,23727167,33020501104,Tamil,3,Malar,Malar,8,,,,,30641502
023727602_1,CHENNAI (EXT. GCC),418,33020301704,23727602,33020301201,English,3,Malar,Malar,5,,,,,30641464
023727602_2,CHENNAI (EXT. GCC),418,33020301704,23727602,33020301201,Mathematics,3,Malar,Malar,7,,,,,30641464
023727602_3,CHENNAI (EXT. GCC),418,33020301704,23727602,33020301201,Tamil,3,Malar,Malar,9,,,,,30641464
023727676_3,CHENNAI (EXT. GCC),418,33020301704,23727676,33020301201,Tamil,3,Malar,Malar,10,,,,,30641464
023727962_1,CHENNAI (EXT. GCC),465,33020501402,23727962,33020501104,English,3,Malar,Malar,10,,,,,30641502
023727962_3,CHENNAI (EXT. GCC),465,33020501402,23727962,33020501104,Tamil,3,Malar,Malar,10,,,,,30641502
023728300_3,CHENNAI (EXT. GCC),465,33020501402,23728300,33020501104,Tamil,3,Mottu,Mottu,6,,,,,30641502
023728479_2,CHENNAI (EXT. GCC),464,33020700305,23728479,33020700303,Mathematics,3,Mottu,Mottu,10,Malar,8,,,30652310
023728758_3,CHENNAI (EXT. GCC),464,33020700305,23728758,33020700303,Tamil,2,Mottu,Mottu,9,,,,,30652310
023732609_3,CHENNAI (EXT. GCC),411,33020901003,23732609,33020901501,Tamil,3,Malar,Malar,10,,,,,30642124
023736726_3,CHENNAI (EXT. GCC),464,33020400806,23736726,33020400602,Tamil,3,Malar,Malar,9,,,,,30643768
023742122_1,CHENNAI (EXT. GCC),463,33020300311,23742122,33020300402,English,3,Malar,Malar,9,,,,,30641358
023747220_3,CHENNAI (EXT. GCC),463,33020300311,23747220,33020300304,Tamil,3,Malar,Malar,10,,,,,30641358
023754433_3,CHENNAI (EXT. GCC),464,33020300806,23754433,33020300901,Tamil,3,Malar,Malar,9,,,,,30643552
023755197_2,CHENNAI (EXT. GCC),418,33020600101,23755197,33020700202,Mathematics,3,Malar,Malar,8,,,,,30641451
023755391_2,CHENNAI (EXT. GCC),418,33020600101,23755391,33020700202,Mathematics,3,Malar,Malar,10,,,,,30641451
023755913_1,CHENNAI (EXT. GCC),464,33020401405,23755913,33020401404,English,3,Malar,Malar,4,,,,,30641446
023757000_3,CHENNAI (EXT. GCC),463,33020101202,23757000,33020101201,Tamil,3,Malar,Malar,9,,,,,30641458
023757534_3,CHENNAI (EXT. GCC),467,33020801206,23757534,33020801209,Tamil,3,Malar,Malar,10,,,,,30641491
023761022_3,CHENNAI (EXT. GCC),463,33020100208,23761022,33020100209,Tamil,3,Malar,Malar,8,,,,,30641432
023766325_3,CHENNAI (EXT. GCC),466,33020701104,23766325,33020701204,Tamil,3,Malar,Malar,10,,,,,30641324
023767746_3,CHENNAI (EXT. GCC),464,33020300806,23767746,33020300801,Tamil,3,Malar,Malar,9,,,,,30643552
023767746_1,CHENNAI (EXT. GCC),464,33020300806,23767746,33020300801,English,3,Malar,Malar,8,,,,,30643552
023767746_2,CHENNAI (EXT. GCC),464,33020300806,23767746,33020300801,Mathematics,3,Malar,Malar,10,,,,,30643552
023768422_2,CHENNAI (EXT. GCC),463,33020100604,23768422,33020100507,Mathematics,3,Arumbu,Arumbu,8,,,,,30641296
023768448_2,CHENNAI (EXT. GCC),463,33020101202,23768448,33020101201,Mathematics,3,Malar,Malar,9,,,,,30641458
023769319_3,CHENNAI (EXT. GCC),464,33020400806,23769319,33020400801,Tamil,3,Malar,Malar,7,,,,,30643768
023769319_1,CHENNAI (EXT. GCC),464,33020400806,23769319,33020400801,English,3,Malar,Malar,7,,,,,30643768
023769966_1,CHENNAI (EXT. GCC),463,33020300311,23769966,33020300203,English,3,Malar,Malar,9,,,,,30641358
023769966_3,CHENNAI (EXT. GCC),463,33020300311,23769966,33020300203,Tamil,3,Malar,Malar,9,,,,,30641358
023771112_3,CHENNAI (EXT. GCC),464,33020300605,23771112,33020300702,Tamil,3,Malar,Malar,8,,,,,30641503
023781466_3,CHENNAI (EXT. GCC),464,33020401405,23781466,33020401404,Tamil,3,Malar,Malar,3,,,,,30641446
023783254_3,CHENNAI (EXT. GCC),464,33020700305,23783254,33020700302,Tamil,3,Arumbu,Arumbu,8,Mottu,6,,,30652310
023800958_3,CHENNAI (EXT. GCC),464,33020300605,23800958,33020300903,Tamil,3,Malar,Malar,9,,,,,30641503
023807000_3,CHENNAI (EXT. GCC),418,33020600101,23807000,33020700202,Tamil,3,Malar,Malar,10,,,,,30641451
023807444_3,CHENNAI (EXT. GCC),463,33020100604,23807444,33020100601,Tamil,3,Malar,Malar,10,,,,,30641296
023814646_3,CHENNAI (EXT. GCC),463,33020300311,23814646,33020300304,Tamil,3,Malar,Malar,4,,,,,30641358
023815835_2,CHENNAI (EXT. GCC),464,33020300605,23815835,33020300903,Mathematics,3,Malar,Malar,7,,,,,30641503
023817273_2,CHENNAI (EXT. GCC),418,33020301704,23817273,33020301701,Mathematics,3,Mottu,Mottu,7,,,,,30641464
023833253_2,CHENNAI (EXT. GCC),464,33020300806,23833253,33020300805,Mathematics,3,Malar,Malar,5,,,,,30643552
023833253_3,CHENNAI (EXT. GCC),464,33020300806,23833253,33020300805,Tamil,3,Malar,Malar,7,,,,,30643552
023833253_1,CHENNAI (EXT. GCC),464,33020300806,23833253,33020300805,English,3,Malar,Malar,8,,,,,30643552
023838498_3,CHENNAI (EXT. GCC),464,33020400702,23838498,33020400726,Tamil,3,Malar,Malar,10,,,,,30641497
023838498_1,CHENNAI (EXT. GCC),464,33020400702,23838498,33020400726,English,3,Malar,Malar,10,,,,,30641497
023842453_3,CHENNAI (EXT. GCC),464,33020400806,23842453,33020400602,Tamil,3,Malar,Malar,3,,,,,30643768
023843399_1,CHENNAI (EXT. GCC),464,33020401405,23843399,33020400504,English,3,Malar,Malar,2,,,,,30641446
023855533_3,CHENNAI (EXT. GCC),464,33020300605,23855533,33020300702,Tamil,3,Malar,Malar,8,,,,,30641503
023866396_2,CHENNAI (EXT. GCC),467,33020801216,23866396,33020802601,Mathematics,3,Malar,Malar,8,,,,,30641455
023866396_1,CHENNAI (EXT. GCC),467,33020801216,23866396,33020802601,English,3,Malar,Malar,7,,,,,30641455
023885986_3,CHENNAI (EXT. GCC),463,33020100408,23885986,33020100815,Tamil,3,Malar,Malar,10,,,,,30645994
023885986_2,CHENNAI (EXT. GCC),463,33020100408,23885986,33020100815,Mathematics,3,Malar,Malar,9,,,,,30645994
023885986_1,CHENNAI (EXT. GCC),463,33020100408,23885986,33020100815,English,3,Malar,Malar,10,,,,,30645994
023886027_3,CHENNAI (EXT. GCC),464,33020300605,23886027,33020300702,Tamil,3,Malar,Malar,7,,,,,30641503
023886036_3,CHENNAI (EXT. GCC),464,33020300605,23886036,33020300702,Tamil,3,Mottu,Mottu,5,,,,,30641503
023886045_1,CHENNAI (EXT. GCC),418,33020200809,23886045,33020200802,English,3,Malar,Malar,5,,,,,30641424
023886864_2,CHENNAI (EXT. GCC),464,33020401405,23886864,33020400501,Mathematics,3,Mottu,Mottu,5,,,,,30641446
023886864_1,CHENNAI (EXT. GCC),464,33020401405,23886864,33020400501,English,3,Malar,Malar,6,,,,,30641446
023891459_1,CHENNAI (EXT. GCC),463,33020300311,23891459,33020300201,English,3,Malar,Malar,8,,,,,30641358
023895070_3,CHENNAI (EXT. GCC),464,33020300605,23895070,33020300702,Tamil,3,Malar,Malar,10,,,,,30641503
023925482_3,CHENNAI (EXT. GCC),467,33020900209,23925482,33020900501,Tamil,3,Malar,Malar,9,,,,,30643346
023925482_1,CHENNAI (EXT. GCC),467,33020900209,23925482,33020900501,English,3,Malar,Malar,7,,,,,30643346
023931329_2,CHENNAI (EXT. GCC),411,33020901603,23931329,33020901101,Mathematics,3,Malar,Malar,9,,,,,30645970
023932050_3,CHENNAI (EXT. GCC),465,33020501105,23932050,33020500303,Tamil,3,Malar,Malar,9,,,,,30646039
023947475_2,CHENNAI (EXT. GCC),465,33020501402,23947475,33020400901,Mathematics,3,Malar,Malar,7,,,,,30641502
023947498_2,CHENNAI (EXT. GCC),465,33020501402,23947498,33020500201,Mathematics,3,Malar,Malar,8,,,,,30641502
023947693_3,CHENNAI (EXT. GCC),465,33020501402,23947693,33020400901,Tamil,3,Malar,Malar,9,,,,,30641502
023954054_3,CHENNAI (EXT. GCC),418,33020700907,23954054,33020400203,Tamil,3,Malar,Malar,10,,,,,30655722
023955295_3,CHENNAI (EXT. GCC),418,33020700907,23955295,33020600205,Tamil,3,Malar,Malar,9,,,,,30655722
023966030_3,CHENNAI (EXT. GCC),464,33020401405,23966030,33020401404,Tamil,3,Malar,Malar,7,,,,,30641446
023976978_3,CHENNAI (EXT. GCC),411,33020901003,23976978,33020900916,Tamil,2,Mottu,Mottu,9,,,,,30642124
023977289_3,CHENNAI (EXT. GCC),464,33020400702,23977289,33020400726,Tamil,3,Malar,Malar,10,,,,,30641497
024011587_3,CHENNAI (EXT. GCC),464,33020301018,24011587,33020301403,Tamil,3,Arumbu,Arumbu,6,,,,,30641506
024014694_1,CHENNAI (EXT. GCC),466,33020601204,24014694,33020600204,English,3,Malar,Malar,10,,,,,30641499
024031453_1,CHENNAI (EXT. GCC),463,33020100604,24031453,33020100507,English,3,Malar,Malar,6,,,,,30641296
024044268_2,CHENNAI (EXT. GCC),463,33020300311,24044268,33020300304,Mathematics,3,Malar,Malar,4,,,,,30641358
024049794_1,CHENNAI (EXT. GCC),463,33020100604,24049794,33020100402,English,3,Malar,Malar,10,,,,,30641296
024051510_3,CHENNAI (EXT. GCC),463,33020101202,24051510,33020101101,Tamil,3,Malar,Malar,10,,,,,30641458
024051864_2,CHENNAI (EXT. GCC),463,33020101202,24051864,33020101101,Mathematics,3,Malar,Malar,7,,,,,30641458
024059205_3,CHENNAI (EXT. GCC),411,33020901004,24059205,33020901111,Tamil,3,Malar,Malar,9,,,,,30645878
024063680_1,CHENNAI (EXT. GCC),411,33020901004,24063680,33021001504,English,3,Malar,Malar,10,,,,,30645878
024069507_3,CHENNAI (EXT. GCC),464,33020301018,24069507,33020301403,Tamil,3,Malar,Malar,7,,,,,30641506
024070755_2,CHENNAI (EXT. GCC),465,33020501105,24070755,33020501103,Mathematics,3,Malar,Malar,9,,,,,30646039
024070755_3,CHENNAI (EXT. GCC),465,33020501105,24070755,33020501103,Tamil,3,Malar,Malar,10,,,,,30646039
024071261_3,CHENNAI (EXT. GCC),463,33020101202,24071261,33020101005,Tamil,3,Malar,Malar,10,,,,,30641458
024077504_2,CHENNAI (EXT. GCC),467,33020801216,24077504,33020802601,Mathematics,3,Mottu,Mottu,7,,,,,30641455
024077504_1,CHENNAI (EXT. GCC),467,33020801216,24077504,33020802601,English,3,Malar,Malar,7,,,,,30641455
024094814_3,CHENNAI (EXT. GCC),464,33020300605,24094814,33020300702,Tamil,3,Malar,Malar,6,,,,,30641503
024104031_2,CHENNAI (EXT. GCC),411,33020901004,24104031,33021001903,Mathematics,2,Mottu,Mottu,9,,,,,30645878
024105654_2,CHENNAI (EXT. GCC),464,33020400806,24105654,33020401403,Mathematics,3,Malar,Malar,8,,,,,30643768
024105654_3,CHENNAI (EXT. GCC),464,33020400806,24105654,33020401403,Tamil,3,Malar,Malar,9,,,,,30643768
024105654_1,CHENNAI (EXT. GCC),464,33020400806,24105654,33020401403,English,3,Malar,Malar,6,,,,,30643768
024117986_1,CHENNAI (EXT. GCC),418,33020201802,24117986,33020100302,English,2,Arumbu,Arumbu,5,,,,,30651640
024140673_2,CHENNAI (EXT. GCC),466,33021000805,24140673,33021001401,Mathematics,3,Malar,Malar,10,,,,,30654953
024165623_3,CHENNAI (EXT. GCC),463,33020300311,24165623,33020300304,Tamil,2,Mottu,Mottu,9,,,,,30641358
024188831_1,CHENNAI (EXT. GCC),465,33020401514,24188831,33020401508,English,3,Malar,Malar,10,,,,,30641505
024188831_3,CHENNAI (EXT. GCC),465,33020401514,24188831,33020401508,Tamil,3,Malar,Malar,9,,,,,30641505
024207307_3,CHENNAI (EXT. GCC),463,33020100208,24207307,33020100203,Tamil,2,Mottu,Mottu,10,,,,,30641432
024211927_1,CHENNAI (EXT. GCC),465,33020401514,24211927,33020401508,English,3,Malar,Malar,10,,,,,30641505
024258689_2,CHENNAI (EXT. GCC),466,33020701104,24258689,33020501902,Mathematics,2,Arumbu,Arumbu,5,,,,,30641324
024265590_3,CHENNAI (EXT. GCC),466,33020701403,24265590,33020701305,Tamil,2,Mottu,Mottu,10,,,,,30641475
024265590_1,CHENNAI (EXT. GCC),466,33020701403,24265590,33020701305,English,2,Mottu,Mottu,9,,,,,30641475
024270195_3,CHENNAI (EXT. GCC),466,33020701104,24270195,33020501902,Tamil,2,Mottu,Mottu,8,,,,,30641324
024286703_3,CHENNAI (EXT. GCC),466,33021000805,24286703,33021000302,Tamil,1,Arumbu,Arumbu,10,,,,,30654953
024290265_3,CHENNAI (EXT. GCC),464,33020400702,24290265,33020400502,Tamil,3,Malar,Malar,9,,,,,30641497
024298417_3,CHENNAI (EXT. GCC),466,33020601203,24298417,33020601401,Tamil,2,Arumbu,Arumbu,10,Mottu,9,,,30642703
024298465_2,CHENNAI (EXT. GCC),466,33020601203,24298465,33020601401,Mathematics,2,Arumbu,Arumbu,6,,,,,30642703
024298465_3,CHENNAI (EXT. GCC),466,33020601203,24298465,33020601401,Tamil,2,Arumbu,Arumbu,6,,,,,30642703
024306910_2,CHENNAI (EXT. GCC),411,33020901003,24306910,33020901501,Mathematics,3,Malar,Malar,10,,,,,30642124
024307414_1,CHENNAI (EXT. GCC),411,33020901003,24307414,33020901501,English,3,Malar,Malar,7,,,,,30642124
024309195_3,CHENNAI (EXT. GCC),467,33020900209,24309195,33020900501,Tamil,3,Malar,Malar,9,,,,,30643346
024309195_1,CHENNAI (EXT. GCC),467,33020900209,24309195,33020900501,English,3,Malar,Malar,6,,,,,30643346
024310486_1,CHENNAI (EXT. GCC),418,33020200903,24310486,33020200904,English,2,Mottu,Mottu,8,,,,,30641456
024310514_2,CHENNAI (EXT. GCC),467,33020900209,24310514,33020900501,Mathematics,2,Mottu,Mottu,8,,,,,30643346
024312101_2,CHENNAI (EXT. GCC),465,33020501402,24312101,33020501405,Mathematics,2,Arumbu,Arumbu,10,Mottu,9,,,30641502
024332656_3,CHENNAI (EXT. GCC),467,33020801206,24332656,33020801209,Tamil,2,Arumbu,Arumbu,10,Mottu,10,,,30641491
024335877_2,CHENNAI (EXT. GCC),466,33020701104,24335877,33020701301,Mathematics,2,Mottu,Mottu,6,,,,,30641324
024335877_1,CHENNAI (EXT. GCC),466,33020701104,24335877,33020701301,English,2,Mottu,Mottu,8,,,,,30641324
024344502_2,CHENNAI (EXT. GCC),463,33020100408,24344502,33020100301,Mathematics,2,Mottu,Mottu,6,,,,,30645994
024345428_1,CHENNAI (EXT. GCC),464,33020300806,24345428,33020700503,English,2,Mottu,Mottu,5,,,,,30643552
024345428_3,CHENNAI (EXT. GCC),464,33020300806,24345428,33020700503,Tamil,2,Mottu,Mottu,10,,,,,30643552
024353172_2,CHENNAI (EXT. GCC),466,33020800402,24353172,33020501801,Mathematics,2,Arumbu,Arumbu,8,,,,,30641501
024357920_2,CHENNAI (EXT. GCC),466,33020601203,24357920,33020601401,Mathematics,2,Arumbu,Arumbu,6,,,,,30642703
024357920_3,CHENNAI (EXT. GCC),466,33020601203,24357920,33020601401,Tamil,2,Arumbu,Arumbu,3,,,,,30642703
024365952_1,CHENNAI (EXT. GCC),411,33020901003,24365952,33020901501,English,3,Malar,Malar,7,,,,,30642124
024365952_3,CHENNAI (EXT. GCC),411,33020901003,24365952,33020901501,Tamil,3,Malar,Malar,9,,,,,30642124
024366122_3,CHENNAI (EXT. GCC),464,33020700305,24366122,33020700501,Tamil,3,Malar,Malar,9,,,,,30652310
024372832_1,CHENNAI (EXT. GCC),464,33020400806,24372832,33020401403,English,3,Malar,Malar,4,,,,,30643768
024372832_2,CHENNAI (EXT. GCC),464,33020400806,24372832,33020401403,Mathematics,3,Malar,Malar,8,,,,,30643768
024378687_2,CHENNAI (EXT. GCC),464,33020700305,24378687,33020501404,Mathematics,3,Malar,Malar,7,,,,,30652310
024406583_1,CHENNAI (EXT. GCC),464,33020300806,24406583,33020300805,English,3,Malar,Malar,3,,,,,30643552
024406765_2,CHENNAI (EXT. GCC),464,33020300806,24406765,33020300805,Mathematics,3,Malar,Malar,4,,,,,30643552
024422083_3,CHENNAI (EXT. GCC),463,33020100408,24422083,33020100204,Tamil,2,Mottu,Mottu,10,,,,,30645994
024423745_1,CHENNAI (EXT. GCC),463,33020101202,24423745,33020101101,English,3,Malar,Malar,6,,,,,30641458
024423973_2,CHENNAI (EXT. GCC),466,33020601203,24423973,33020600910,Mathematics,2,Arumbu,Arumbu,6,,,,,30642703
024424798_3,CHENNAI (EXT. GCC),466,33020601203,24424798,33020600910,Tamil,2,Mottu,Mottu,8,,,,,30642703
024424798_2,CHENNAI (EXT. GCC),466,33020601203,24424798,33020600910,Mathematics,2,Mottu,Mottu,6,,,,,30642703
024428207_1,CHENNAI (EXT. GCC),467,33020900209,24428207,33020900105,English,1,Arumbu,Arumbu,8,,,,,30643346
024429681_2,CHENNAI (EXT. GCC),467,33020900209,24429681,33020900501,Mathematics,2,Mottu,Mottu,9,,,,,30643346
024429721_2,CHENNAI (EXT. GCC),466,33020601203,24429721,33020600910,Mathematics,2,Arumbu,Arumbu,9,Mottu,6,,,30642703
024437805_2,CHENNAI (EXT. GCC),418,33020201802,24437805,33020100302,Mathematics,2,Arumbu,Arumbu,6,,,,,30651640
024437805_1,CHENNAI (EXT. GCC),418,33020201802,24437805,33020100302,English,2,Mottu,Mottu,6,,,,,30651640
024440673_3,CHENNAI (EXT. GCC),418,33020201802,24440673,33020100302,Tamil,2,Mottu,Mottu,10,,,,,30651640
024442191_3,CHENNAI (EXT. GCC),466,33020701403,24442191,33020701305,Tamil,3,Malar,Malar,9,,,,,30641475
024442215_3,CHENNAI (EXT. GCC),466,33020601203,24442215,33020601401,Tamil,3,Malar,Malar,4,,,,,30642703
024442215_1,CHENNAI (EXT. GCC),466,33020601203,24442215,33020601401,English,3,Malar,Malar,6,,,,,30642703
024442215_2,CHENNAI (EXT. GCC),466,33020601203,24442215,33020601401,Mathematics,3,Malar,Malar,6,,,,,30642703
024445584_1,CHENNAI (EXT. GCC),418,33020200903,24445584,33020200904,English,2,Mottu,Mottu,10,,,,,30641456
024446712_3,CHENNAI (EXT. GCC),464,33020700305,24446712,33020700303,Tamil,2,Mottu,Mottu,8,,,,,30652310
024446712_1,CHENNAI (EXT. GCC),464,33020700305,24446712,33020700303,English,2,Arumbu,Arumbu,8,Mottu,6,,,30652310
024449461_1,CHENNAI (EXT. GCC),465,33020501105,24449461,33020501309,English,3,Malar,Malar,8,,,,,30646039
024449922_1,CHENNAI (EXT. GCC),463,33020101202,24449922,33020101101,English,3,Malar,Malar,8,,,,,30641458
024449922_3,CHENNAI (EXT. GCC),463,33020101202,24449922,33020101101,Tamil,3,Malar,Malar,10,,,,,30641458
024460656_3,CHENNAI (EXT. GCC),463,33020100408,24460656,33020100204,Tamil,2,Mottu,Mottu,9,,,,,30645994
024464640_3,CHENNAI (EXT. GCC),418,33020200408,24464640,33020200404,Tamil,2,Mottu,Mottu,7,,,,,30641368
024465689_3,CHENNAI (EXT. GCC),463,33020100408,24465689,33020100204,Tamil,2,Mottu,Mottu,10,,,,,30645994
024467226_1,CHENNAI (EXT. GCC),464,33020700305,24467226,33020700302,English,2,Mottu,Mottu,9,,,,,30652310
024467236_1,CHENNAI (EXT. GCC),418,33020700907,24467236,33020600403,English,3,Malar,Malar,9,,,,,30655722
024467236_2,CHENNAI (EXT. GCC),418,33020700907,24467236,33020600403,Mathematics,3,Malar,Malar,6,,,,,30655722
024467236_3,CHENNAI (EXT. GCC),418,33020700907,24467236,33020600403,Tamil,3,Malar,Malar,10,,,,,30655722
024467355_1,CHENNAI (EXT. GCC),464,33020700305,24467355,33020700302,English,2,Mottu,Mottu,9,,,,,30652310
024468497_3,CHENNAI (EXT. GCC),467,33020801216,24468497,33020801411,Tamil,3,Malar,Malar,10,,,,,30641455
024468551_3,CHENNAI (EXT. GCC),464,33020700305,24468551,33020700302,Tamil,2,Mottu,Mottu,7,,,,,30652310
024468601_2,CHENNAI (EXT. GCC),418,33020700907,24468601,33020600403,Mathematics,2,Mottu,Mottu,9,,,,,30655722
024468963_3,CHENNAI (EXT. GCC),465,33020501402,24468963,33020501104,Tamil,2,Mottu,Mottu,8,,,,,30641502
024469477_1,CHENNAI (EXT. GCC),465,33020501402,24469477,33020501104,English,2,Mottu,Mottu,9,,,,,30641502
024469647_1,CHENNAI (EXT. GCC),465,33020501402,24469647,33020501104,English,2,Mottu,Mottu,7,,,,,30641502
024470352_2,CHENNAI (EXT. GCC),464,33020300806,24470352,33020300805,Mathematics,3,Malar,Malar,5,,,,,30643552
024472254_3,CHENNAI (EXT. GCC),465,33020501402,24472254,33020501104,Tamil,3,Malar,Malar,8,,,,,30641502
024474452_3,CHENNAI (EXT. GCC),467,33020900209,24474452,33020900210,Tamil,3,Malar,Malar,8,,,,,30643346
024476661_1,CHENNAI (EXT. GCC),465,33020501105,24476661,33020500303,English,2,Mottu,Mottu,10,,,,,30646039
024479717_2,CHENNAI (EXT. GCC),411,33020901603,24479717,33020901101,Mathematics,3,Malar,Malar,7,,,,,30645970
024479717_3,CHENNAI (EXT. GCC),411,33020901603,24479717,33020901101,Tamil,3,Malar,Malar,6,,,,,30645970
024483696_2,CHENNAI (EXT. GCC),463,33020100604,24483696,33020100507,Mathematics,3,Arumbu,Arumbu,9,Mottu,8,,,30641296
024483696_3,CHENNAI (EXT. GCC),463,33020100604,24483696,33020100507,Tamil,3,Malar,Malar,10,,,,,30641296
024483947_1,CHENNAI (EXT. GCC),464,33020401405,24483947,33020401404,English,3,Malar,Malar,5,,,,,30641446
024485258_2,CHENNAI (EXT. GCC),466,33020601204,24485258,33020600204,Mathematics,2,Arumbu,Arumbu,9,Mottu,8,,,30641499
024485258_3,CHENNAI (EXT. GCC),466,33020601204,24485258,33020600204,Tamil,2,Mottu,Mottu,9,,,,,30641499
024485621_3,CHENNAI (EXT. GCC),467,33020801206,24485621,33020801209,Tamil,3,Malar,Malar,6,,,,,30641491
024488288_3,CHENNAI (EXT. GCC),463,33020100604,24488288,33020100701,Tamil,3,Malar,Malar,10,,,,,30641296
024488961_3,CHENNAI (EXT. GCC),467,33020900209,24488961,33020900105,Tamil,3,Arumbu,Arumbu,6,,,,,30643346
024490536_1,CHENNAI (EXT. GCC),463,33020100408,24490536,33020100301,English,3,Malar,Malar,10,,,,,30645994
024491296_3,CHENNAI (EXT. GCC),418,33020200903,24491296,33020200904,Tamil,3,Malar,Malar,10,,,,,30641456
024491296_1,CHENNAI (EXT. GCC),418,33020200903,24491296,33020200904,English,3,Malar,Malar,10,,,,,30641456
024492578_2,CHENNAI (EXT. GCC),418,33020200903,24492578,33020200904,Mathematics,3,Malar,Malar,7,,,,,30641456
